restaurant_id,rank,score,name,phone,area,address,cuisine,price_band,chain_size,rating,review_count,pos,pos_source,pos_seen,status,days_idle,owners,contact,contact_role,website,reason
5556735625,87,68,Umber Taqueria,(555) 673-5625,Corvo Heights,2084 S Vance Blvd,Spanish,$$$,SME,4.75,669,Vellum,human call,2026-07-08,never in CRM,,,,,https://www.umbertaqueria.example,669 reviews · Vellum per human call on 2026-07-08 · never contacted · rated 4.75
5554713993,88,68,Persimmon Cantina,(555) 471-3993,Cedar Cross,1773 W Quinton Ave,Barbecue,$$$,large,4.8,634,Cadence,crm field,2026-05-31,open deal,64.0,1.0,Omar Brown,,https://www.persimmoncantina.example,634 reviews · large operator · Cadence per crm field on 2026-05-31 · deal idle 64 days · Omar Brown (None) on file · rated 4.8
5555507258,89,68,Marrow Cantina,(555) 550-7258,Ashgrove,6089 E Fennimore Rd,Seafood,$$,SME,4.8,595,Vellum,human call,2026-07-25,open deal,173.0,1.0,Michael Garcia,Co-Owner,https://www.marrowcantina.example,595 reviews · Vellum per human call on 2026-07-25 · deal idle 173 days · Michael Garcia (Co-Owner) on file · rated 4.8
5554847090,90,68,Pike Cantina,(555) 484-7090,Cedar Cross,376 E Lindmere Blvd,Mexican,$$$,SME,4.7,589,Orbit,human call,2026-06-15,never in CRM,,,,,https://www.pikecantina.example,589 reviews · Orbit per human call on 2026-06-15 · never contacted · rated 4.7
5555068500,91,68,Kinship Table,(555) 506-8500,Bramble Row,3795 W Vance Ave,French,$$$$,mid-cap,4.63,516,Cadence,ai call,2026-07-19,open deal,139.0,1.0,Omar Patel,Managing Partner,https://www.kinshiptable.example,516 reviews · mid-cap operator · Cadence per ai call on 2026-07-19 · deal idle 139 days · Omar Patel (Managing Partner) on file · rated 4.63
5554420347,92,68,ANCHOR ALEHOUSE,(555) 442-0347,Corvo Heights,1238 North Vance St,Thai,$$,SME,4.5,506,Vellum,human call,2026-07-06,never in CRM,,,,,https://www.anchoralehouse.example,506 reviews · Vellum per human call on 2026-07-06 · never contacted · rated 4.5
5554198579,93,68,Thistle Oyster Bar,(555) 419-8579,Bayview Flats,6477 West Lindmere Boulevard,Greek,$$$,SME,4.85,189,Vellum,human call,2026-06-22,never in CRM,,,James Doyle,Owner,https://www.thistleoysterbar.example,189 reviews · Vellum per human call on 2026-06-22 · never contacted · James Doyle (Owner) on file · rated 4.85
5559428416,94,68,Vesper Chophouse,(555) 942-8416,Cedar Cross,2449 W Calder Blvd,Seafood,$$$,SME,4.65,132,Northstar,human call,2026-06-24,never in CRM,,,Raj Martinez,GM,https://www.vesperchophouse.example,132 reviews · Northstar per human call on 2026-06-24 · never contacted · Raj Martinez (GM) on file · rated 4.65
5557624487,95,67,Understory Osteria,(555) 762-4487,Miradero,7915 N Fennimore Ave,Polish,$$$,SME,4.1,1459,Tessera,ai call,2026-07-03,never in CRM,,,,,https://www.understoryosteria.example,"1,459 reviews · Tessera per ai call on 2026-07-03 · never contacted"
5551473588,96,67,Motherland Bistro,(555) 147-3588,Bramble Row,583 S Rivermead Ave,Vietnamese,$,SME,4.4,1312,Cadence,ai call,2026-07-25,never in CRM,,,,,,"1,312 reviews · Cadence per ai call on 2026-07-25 · never contacted"
5552646034,97,67,Marrow Steakhouse,(555) 264-6034,Palisade Park,3299 S Tarrow Rd,Barbecue,$$$,SME,4.37,1279,Northstar,ai call,2026-08-01,never in CRM,,,,,https://www.marrowsteakhouse.example,"1,279 reviews · Northstar per ai call on 2026-08-01 · never contacted"
5558706960,98,67,Sixpence Room - Sunfield,(555) 870-6960,Lantern Hill,4684 W Cortez Road,Contemporary,$$$,SME,4.17,1088,Vellum,ai call,2026-07-13,never in CRM,,,,,https://www.sixpenceroom.example,"1,088 reviews · Vellum per ai call on 2026-07-13 · never contacted"
5553963860,99,67,Amber Trattoria,(555) 396-3860,Rivera District,3579 E Fennimore Blvd,Spanish,$$,SME,3.7,454,Cadence,human call,2026-07-24,never in CRM,,,Michael Schmidt,Operations Manager,,454 reviews · Cadence per human call on 2026-07-24 · never contacted · Michael Schmidt (Operations Manager) on file
5557613140,100,67,Foxtail Alehouse,(555) 761-3140,Sunfield,1730 South Quinton Street,Seafood,$$$,SME,3.87,362,Northstar,human call,2026-07-26,never in CRM,,,Nadia Doyle,Co-Owner,https://www.foxtailalehouse.example,362 reviews · Northstar per human call on 2026-07-26 · never contacted · Nadia Doyle (Co-Owner) on file
5557335091,101,67,Vesper Grill,(555) 733-5091,Harbor Point,3792 W Ashfield St,Thai,$$$$,SME,3.8,336,Bluecrest,human call,2026-07-14,never in CRM,,,Frank Schmidt,GM,https://www.vespergrill.example,336 reviews · Bluecrest per human call on 2026-07-14 · never contacted · Frank Schmidt (GM) on file
5559982953,102,67,Saffron Kitchen - Ashgrove,(555) 998-2953,Rivera District,1246 South Calder Boulevard,Peruvian,$$$$,SME,3.82,272,Orbit,human call,2026-07-26,never in CRM,,,Grace Reyes,Operations Manager,https://www.saffronkitchen.example,272 reviews · Orbit per human call on 2026-07-26 · never contacted · Grace Reyes (Operations Manager) on file
5555262331,103,67,Foxglove Grill,(555) 526-2331,Alder Heights,5798 S Calder Rd,Korean,$$$$,SME,4.7,243,Orbit,ai call,2026-07-18,never in CRM,,,Paul Novak,Operations Manager,https://www.foxglovegrill.example,243 reviews · Orbit per ai call on 2026-07-18 · never contacted · Paul Novak (Operations Manager) on file · rated 4.7
5556167261,104,66,Bluebird Brasserie,(555) 616-7261,Miradero,7032 W Vance St,Korean,$,SME,4.25,931,Cadence,human call,2026-07-09,never in CRM,,,,,,931 reviews · Cadence per human call on 2026-07-09 · never contacted
5556650346,105,66,Blue Heron Oyster Bar,(555) 665-0346,Harbor Point,6990 N Tarrow Rd,Ethiopian,$$$,SME,4.43,752,Orbit,human call,2026-06-18,open deal,88.0,1.0,Nicole Okafor,Co-Owner,https://www.blueheronoysterbar.example,752 reviews · Orbit per human call on 2026-06-18 · deal idle 88 days · Nicole Okafor (Co-Owner) on file
5555314902,106,66,Anchor Dining Room,(555) 531-4902,Harbor Point,3137 N Vance Ave,Japanese,$$,SME,4.2,91,Cadence,human call,2026-07-19,never in CRM,,,Christina Brown,Operations Manager,https://www.anchordiningroom.example,91 reviews · Cadence per human call on 2026-07-19 · never contacted · Christina Brown (Operations Manager) on file
5551926335,107,65,Foxtail Grill,(555) 192-6335,Fox Hollow,977 East Lindmere Boulevard,Polish,$$$,SME,4.9,2267,Northstar,ai call,2026-07-15,open deal,54.0,1.0,,,https://www.foxtailgrill.example,"2,267 reviews · Northstar per ai call on 2026-07-15 · deal idle 54 days · rated 4.9"
5552027919,108,65,Foxtail Oyster Bar,(555) 202-7919,Kingsway,883 E Ashfield Ave,Mediterranean,$$,SME,4.53,2144,Northstar,ai call,2026-07-31,open deal,0.0,1.0,Raj Miller,General Manager,,"2,144 reviews · Northstar per ai call on 2026-07-31 · a rep is working it now · Raj Miller (General Manager) on file · rated 4.53"
5557331082,109,65,Tidewater Brasserie,(555) 733-1082,Sablewood,6650 W Wexley Blvd,Barbecue,$$,large,4.6,1894,Meridian Cloud,crm notes,2026-06-19,open deal,45.0,1.0,,,https://www.tidewaterbrasserie.example,"1,894 reviews · large operator · Meridian Cloud per crm notes on 2026-06-19 · deal idle 45 days · rated 4.6"
5559437668,110,65,Harrow Cantina,(555) 943-7668,Cedar Cross,7267 W Ashfield Boulevard,Greek,$$,large,3.5,1771,Meridian Cloud,crm field,2026-02-19,open deal,165.0,1.0,,,https://www.harrowcantina.example,"1,771 reviews · large operator · Meridian Cloud per crm field on 2026-02-19 · deal idle 165 days"
5555126047,111,65,Bramble Grill,(555) 512-6047,Rivera District,2015 S Tarrow St,Polish,$$$,large,3.9,1765,Cadence,crm field,2026-03-25,open deal,131.0,1.0,,,https://www.bramblegrill.example,"1,765 reviews · large operator · Cadence per crm field on 2026-03-25 · deal idle 131 days"
5551207550,112,65,Anchor Supper Club,(555) 120-7550,Bramble Row,5300 E Mallow Ave,Indian,$,large,3.95,1605,Cadence,website,2026-07-24,never in CRM,,,,,https://www.anchorsupperclub.example,"1,605 reviews · large operator · Cadence per website on 2026-07-24 · never contacted"
5551157167,113,65,Bluebird Trattoria,(555) 115-7167,Templeton,485 N Ashfield Blvd,Ethiopian,$,mid-cap,4.4,428,Cadence,human call,2026-06-16,open deal,137.0,1.0,Frank Brown,Operations Manager,https://www.bluebirdtrattoria.example,428 reviews · mid-cap operator · Cadence per human call on 2026-06-16 · deal idle 137 days · Frank Brown (Operations Manager) on file
5556472873,114,64,Rookery Kitchen,(555) 647-2873,Greenhithe,2014 E Fennimore Blvd,Seafood,$$,SME,3.5,1485,Vellum,ai call,2026-06-16,never in CRM,,,,,https://www.rookerykitchen.example,"1,485 reviews · Vellum per ai call on 2026-06-16 · never contacted"
5559256216,115,64,Golden Hour Trattoria,(555) 925-6216,Palisade Park,6896 W Calder St,Korean,$$$$,SME,3.8,1444,Vellum,ai call,2026-07-27,never in CRM,,,,,https://www.goldenhourtrattoria.example,"1,444 reviews · Vellum per ai call on 2026-07-27 · never contacted"
5552357387,116,64,Prairie Kitchen,(555) 235-7387,Sunfield,4375 N Lindmere Ave,Vietnamese,$$,mid-cap,4.8,1416,Cadence,ai call,2026-07-18,open deal,142.0,1.0,,,https://www.prairiekitchen.example,"1,416 reviews · mid-cap operator · Cadence per ai call on 2026-07-18 · deal idle 142 days · rated 4.8"
5558430541,117,64,Quarry Room,(555) 843-0541,Old Mill,5302 E Ashfield Ave,Peruvian,$$$$,SME,3.85,1347,Cadence,ai call,2026-07-25,never in CRM,,,,,https://www.quarryroom.example,"1,347 reviews · Cadence per ai call on 2026-07-25 · never contacted"
5557738524,118,64,Marrow Table Restaurant,(555) 773-8524,Quarry End,280 North Serra St,Spanish,$,large,4.68,1283,Meridian Cloud,crm field,2026-03-26,open deal,130.0,1.0,,,https://www.marrowtable.example,"1,283 reviews · large operator · Meridian Cloud per crm field on 2026-03-26 · deal idle 130 days · rated 4.68"
5551508297,119,64,Northbank Bistro,(555) 150-8297,Rivera District,3668 S Lindmere Ave,Greek,$,mid-cap,3.5,1235,Northstar,human call,2026-06-13,open deal,54.0,1.0,,,https://www.northbankbistro.example,"1,235 reviews · mid-cap operator · Northstar per human call on 2026-06-13 · deal idle 54 days"
5551020241,120,64,Rambler Chophouse,(555) 102-0241,Rivera District,583 S Serra Blvd,Spanish,$$,SME,3.8,1182,Orbit,ai call,2026-06-21,never in CRM,,,,,https://www.ramblerchophouse.example,"1,182 reviews · Orbit per ai call on 2026-06-21 · never contacted"
5559407431,121,64,Jackdaw Alehouse Restaurant,(555) 940-7431,Ferrymead,3989 East Prospect Boulevard,Steakhouse,$$,mid-cap,3.65,1044,Meridian Cloud,human call,2026-07-02,open deal,49.0,2.0,,,https://www.jackdawalehouse.example,"1,044 reviews · mid-cap operator · Meridian Cloud per human call on 2026-07-02 · deal idle 49 days"
5553608095,122,63,Wren Steakhouse,(555) 360-8095,Palisade Park,5629 E Wexley Rd,Korean,$$,mid-cap,4.25,2042,Vellum,crm field,2026-06-28,open deal,36.0,1.0,,,https://www.wrensteakhouse.example,"2,042 reviews · mid-cap operator · Vellum per crm field on 2026-06-28 · deal idle 36 days"
5555488920,123,63,Prairie Cantina,(555) 548-8920,Stillwater,4537 South Serra Avenue,Seafood,$,mid-cap,4.23,1903,Cadence,website,2026-07-01,never in CRM,,,,,https://www.prairiecantina.example,"1,903 reviews · mid-cap operator · Cadence per website on 2026-07-01 · never contacted"
5555220953,124,63,Tidewater House,(555) 522-0953,Greenhithe,5546 W Cortez Blvd,Peruvian,$$$$,mid-cap,4.27,1887,Northstar,crm field,2026-02-05,open deal,179.0,1.0,,,https://www.tidewaterhouse.example,"1,887 reviews · mid-cap operator · Northstar per crm field on 2026-02-05 · deal idle 179 days"
5552010991,125,63,Bramble Cantina Verano Bay,(555) 201-0991,Quarry End,5001 E Ashfield Street,Italian,$$,SME,4.27,1653,Vellum,ai call,2026-07-30,open deal,85.0,1.0,,,https://www.bramblecantina.example,"1,653 reviews · Vellum per ai call on 2026-07-30 · deal idle 85 days"
5556134307,126,63,Orchard Supper Club Verano Bay,(555) 613-4307,Greenhithe,"2487 N Mallow Ave, Verano Bay",Mexican,$$$,SME,3.3,705,Bluecrest,human call,2026-07-13,never in CRM,,,,,https://www.orchardsupperclub.example,705 reviews · Bluecrest per human call on 2026-07-13 · never contacted
5554942134,127,63,Rambler Tavern,(555) 494-2134,Cedar Cross,3685 W Cortez St,Barbecue,$$$,SME,3.55,509,Northstar,human call,2026-06-30,never in CRM,,,,,https://www.ramblertavern.example,509 reviews · Northstar per human call on 2026-06-30 · never contacted
5557279760,128,63,Juniper Brasserie,(555) 727-9760,Calder Park,4452 E Serra St,Contemporary,$,SME,4.8,76,Northstar,ai call,2026-06-22,never in CRM,,,Luis Lopez,Co-Owner,https://www.juniperbrasserie.example,76 reviews · Northstar per ai call on 2026-06-22 · never contacted · Luis Lopez (Co-Owner) on file · rated 4.8
5558140796,129,62,Saffron Supper Club,(555) 814-0796,Marisol,3517 N Quinton Rd,Japanese,$$$$,SME,4.0,1223,Cadence,human call,2026-07-11,open deal,47.0,2.0,,,https://www.saffronsupperclub.example,"1,223 reviews · Cadence per human call on 2026-07-11 · deal idle 47 days"
5552016940,130,62,Larkspur Bistro,(555) 201-6940,Alder Heights,333 S Vance Ave,Mediterranean,$$,mid-cap,4.1,1037,Cadence,crm notes,2026-03-08,open deal,148.0,1.0,Angela Kim,,https://www.larkspurbistro.example,"1,037 reviews · mid-cap operator · Cadence per crm notes on 2026-03-08 · deal idle 148 days · Angela Kim (None) on file"
5558521796,131,62,Sparrow Taqueria - Bramble Row,(555) 852-1796,Stillwater,7781 E Bayard St,French,$$$,mid-cap,3.85,472,Meridian Cloud,human call,2026-06-25,open deal,39.0,1.0,Hassan Lopez,Owner,https://www.sparrowtaqueria.example,472 reviews · mid-cap operator · Meridian Cloud per human call on 2026-06-25 · deal idle 39 days · Hassan Lopez (Owner) on file
5555027701,132,61,SIXPENCE BRASSERIE,(555) 502-7701,Quarry End,6578 W Wexley St,Italian,$$,SME,4.35,890,Vellum,ai call,2026-06-17,open deal,98.0,1.0,Peter Lopez,Managing Partner,https://www.sixpencebrasserie.example,890 reviews · Vellum per ai call on 2026-06-17 · deal idle 98 days · Peter Lopez (Managing Partner) on file
5555339203,133,61,Ironwood Alehouse,(555) 533-9203,Ferrymead,116 S Bayard St,Contemporary,$$$,SME,4.3,886,Vellum,ai call,2026-08-02,open deal,122.0,1.0,Angela Patel,GM,,886 reviews · Vellum per ai call on 2026-08-02 · deal idle 122 days · Angela Patel (GM) on file
5559018245,134,61,Bluebird Wine Bar,(555) 901-8245,Quarry End,4880 W Rivermead Ave,Steakhouse,$$,SME,4.0,835,Vellum,ai call,2026-06-17,never in CRM,,,,,https://www.bluebirdwinebar.example,835 reviews · Vellum per ai call on 2026-06-17 · never contacted
5551985829,135,61,Rambler Osteria,(555) 198-5829,Rivera District,3370 S Cortez Rd,Japanese,$,SME,4.03,757,Cadence,ai call,2026-07-08,never in CRM,,,,,https://www.ramblerosteria.example,757 reviews · Cadence per ai call on 2026-07-08 · never contacted
5552130445,136,61,Hearth Tavern,(555) 213-0445,Corvo Heights,6880 E Halloway St,Mediterranean,$$,SME,4.0,714,Orbit,ai call,2026-07-02,never in CRM,,,,,https://www.hearthtavern.example,714 reviews · Orbit per ai call on 2026-07-02 · never contacted
5553967061,137,61,The Harrow Trattoria,(555) 396-7061,Miradero,3605 N Fennimore Street,Spanish,$$,SME,4.0,611,Cadence,ai call,2026-07-23,never in CRM,,,,,,611 reviews · Cadence per ai call on 2026-07-23 · never contacted
5554901277,138,61,Alder House,(555) 490-1277,Templeton,573 E Vance St,French,$$$$,SME,4.1,186,Northstar,ai call,2026-06-21,never in CRM,,,Robert Patel,Co-Owner,https://www.alderhouse.example,186 reviews · Northstar per ai call on 2026-06-21 · never contacted · Robert Patel (Co-Owner) on file
5553892910,139,61,Prairie Bistro,(555) 389-2910,Miradero,4391 S Wexley Blvd,Korean,$$,SME,4.4,72,Vellum,ai call,2026-06-18,never in CRM,,,David Schmidt,Owner,,72 reviews · Vellum per ai call on 2026-06-18 · never contacted · David Schmidt (Owner) on file
5555511306,140,60,Nine Bridges Alehouse,(555) 551-1306,Lantern Hill,2323 N Prospect Ave,Italian,$$$,SME,5.0,1941,Tessera,website,2026-07-27,never in CRM,,,,,https://www.ninebridgesalehouse.example,"1,941 reviews · Tessera per website on 2026-07-27 · never contacted · rated 5.0"
5559992783,141,60,Prairie Steakhouse,(555) 999-2783,Fox Hollow,2552 S Fennimore St,Vietnamese,$$$,mid-cap,3.5,1874,Cadence,website,2026-07-20,never in CRM,,,,,https://www.prairiesteakhouse.example,"1,874 reviews · mid-cap operator · Cadence per website on 2026-07-20 · never contacted"
5556517576,142,60,Oxbow Supper Club,(555) 651-7576,Stillwater,6654 N Cortez Blvd,Thai,$$$,SME,4.7,1796,Cadence,crm field,2026-06-18,open deal,46.0,1.0,,,https://www.oxbowsupperclub.example,"1,796 reviews · Cadence per crm field on 2026-06-18 · deal idle 46 days · rated 4.7"
5556637630,143,60,Plumb Oyster Bar,(555) 663-7630,Harbor Point,3057 N Wexley Ave,Japanese,$$,large,3.9,1695,Cadence,ai call,2026-06-11,open deal,22.0,1.0,,,https://www.plumboysterbar.example,"1,695 reviews · large operator · Cadence per ai call on 2026-06-11 · a rep is working it now"
5554073586,144,60,Pike Table,(555) 407-3586,Harbor Point,7326 S Bayard Rd,Thai,$,SME,4.8,1577,Quillpay,website,2026-07-25,never in CRM,,,,,https://www.piketable.example,"1,577 reviews · Quillpay per website on 2026-07-25 · never contacted · rated 4.8"
5553200321,145,60,The Alder Oyster Bar,(555) 320-0321,Kingsway,1116 West Vance Ave,Vietnamese,$$$,SME,4.77,1570,Northstar,website,2026-07-27,never in CRM,,,,,https://www.alderoysterbar.example,"1,570 reviews · Northstar per website on 2026-07-27 · never contacted · rated 4.77"
5559596159,146,60,Heron Supper Club,(555) 959-6159,Kingsway,2736 N Vance Ave,Vietnamese,$$$,SME,4.57,1548,Cadence,website,2026-07-25,never in CRM,,,,,https://www.heronsupperclub.example,"1,548 reviews · Cadence per website on 2026-07-25 · never contacted · rated 4.57"
5558484215,147,60,Copper Kitchen,(555) 848-4215,Bayview Flats,376 E Quinton Blvd,Vietnamese,$$,SME,4.4,426,Cadence,human call,2026-07-30,open deal,103.0,2.0,Christina Lopez,Managing Partner,https://www.copperkitchen.example,426 reviews · Cadence per human call on 2026-07-30 · deal idle 103 days · Christina Lopez (Managing Partner) on file
5553799112,148,60,Lantern Steakhouse,(555) 379-9112,Templeton,3492 N Lindmere Blvd,Peruvian,$,SME,4.0,248,Northstar,human call,2026-07-28,open deal,32.0,1.0,Angela Torres,Owner,https://www.lanternsteakhouse.example,248 reviews · Northstar per human call on 2026-07-28 · deal idle 32 days · Angela Torres (Owner) on file
5554597720,149,59,Hearth Table,(555) 459-7720,Alder Heights,5270 N Tarrow St,Seafood,$,SME,3.95,1378,Northstar,website,2026-07-16,never in CRM,,,Paul Haddad,,https://www.hearthtable.example,"1,378 reviews · Northstar per website on 2026-07-16 · never contacted · Paul Haddad (None) on file"
5552204942,150,59,Gallow Kitchen,(555) 220-4942,Kingsway,4052 N Calder Blvd,Contemporary,$$$,mid-cap,3.9,1333,Meridian Cloud,ai call,2026-07-10,open deal,123.0,1.0,,,https://www.gallowkitchen.example,"1,333 reviews · mid-cap operator · Meridian Cloud per ai call on 2026-07-10 · deal idle 123 days"
5559252887,151,59,Sparrow Table,(555) 925-2887,Bayview Flats,1529 N Ashfield Ave,Mexican,$$,mid-cap,3.7,1286,Northstar,ai call,2026-07-18,open deal,63.0,1.0,,,https://www.sparrowtable.example,"1,286 reviews · mid-cap operator · Northstar per ai call on 2026-07-18 · deal idle 63 days"
5555984160,152,59,Nine Bridges Supper Club,(555) 598-4160,Palisade Park,3557 N Prospect Ave,Japanese,$$$,SME,3.4,1080,Cadence,human call,2026-07-17,open deal,20.0,1.0,Kevin Hernandez,General Manager,https://www.ninebridgessupperclub.example,"1,080 reviews · Cadence per human call on 2026-07-17 · a rep is working it now · Kevin Hernandez (General Manager) on file"
5558504061,153,58,Kettle Oyster Bar,(555) 850-4061,Marisol,2995 S Cortez Ave,Barbecue,$$,SME,4.4,2061,Tessera,website,2026-07-02,never in CRM,,,,,https://www.kettleoysterbar.example,"2,061 reviews · Tessera per website on 2026-07-02 · never contacted"
5552366874,154,58,Fallowfield Supper Club,(555) 236-6874,Old Mill,6643 W Mallow Rd,Ethiopian,$$$,SME,4.15,2054,Northstar,website,2026-07-22,never in CRM,,,,,https://www.fallowfieldsupperclub.example,"2,054 reviews · Northstar per website on 2026-07-22 · never contacted"
5559987918,155,58,Roan Cantina,(555) 998-7918,Sunfield,2095 N Cortez Blvd,Korean,$$$,SME,4.25,1802,Bluecrest,crm field,2026-03-18,open deal,138.0,1.0,,,https://www.roancantina.example,"1,802 reviews · Bluecrest per crm field on 2026-03-18 · deal idle 138 days"
5551724615,156,58,The Oxbow Wine Bar,(555) 172-4615,Alder Heights,5992 East Ashfield St,French,$,SME,4.03,1782,Northstar,website,2026-07-17,never in CRM,,,,,https://www.oxbowwinebar.example,"1,782 reviews · Northstar per website on 2026-07-17 · never contacted"
5558638085,157,58,Marrow Kitchen,(555) 863-8085,Templeton,4640 W Quinton St,Korean,$$$,SME,4.0,1715,Cadence,website,2026-07-07,never in CRM,,,,,https://www.marrowkitchen.example,"1,715 reviews · Cadence per website on 2026-07-07 · never contacted"
5551950408,158,58,Tallgrass Smokehouse - Rivera District,(555) 195-0408,Lantern Hill,4011 N Prospect Road,Mexican,$$,SME,4.2,1662,Quillpay,website,2026-07-02,never in CRM,,,,,https://www.tallgrasssmokehouse.example,"1,662 reviews · Quillpay per website on 2026-07-02 · never contacted"
5556342622,159,58,Yarrow Oyster Bar - Sablewood,(555) 634-2622,Bayview Flats,3790 West Bayard Road,Peruvian,$$$,SME,4.28,1624,Cadence,website,2026-07-28,never in CRM,,,,,https://www.yarrowoysterbar.example,"1,624 reviews · Cadence per website on 2026-07-28 · never contacted"
5557564544,160,58,Nightjar Oyster Bar,(555) 756-4544,Kingsway,3502 S Mallow Blvd,Polish,$$$,SME,4.15,1506,Quillpay,website,2026-06-30,never in CRM,,,,,https://www.nightjaroysterbar.example,"1,506 reviews · Quillpay per website on 2026-06-30 · never contacted"
5553630393,161,58,Jackdaw Brasserie - Quarry End,(555) 363-0393,Ashgrove,"6751 E Vance Ave, Verano Bay",Japanese,$$$$,SME,3.8,899,Cadence,ai call,2026-07-03,never in CRM,,,,,,899 reviews · Cadence per ai call on 2026-07-03 · never contacted
5556916422,162,58,Tidewater Oyster Bar,(555) 691-6422,Stillwater,5885 S Fennimore Ave,Mediterranean,$,mid-cap,4.65,864,Vellum,crm field,2026-08-03,written off,0.0,1.0,,,https://www.tidewateroysterbar.example,864 reviews · mid-cap operator · Vellum per crm field on 2026-08-03 · written off under the old POS rules · rated 4.65
5556580408,163,58,Heron Brasserie,(555) 658-0408,Kingsway,3439 N Lindmere Rd,Greek,$,mid-cap,4.7,781,Cadence,ai call,2026-06-18,open deal,73.0,1.0,,,https://www.heronbrasserie.example,781 reviews · mid-cap operator · Cadence per ai call on 2026-06-18 · deal idle 73 days · rated 4.7
5556116531,164,58,Sixpence Alehouse,(555) 611-6531,Harbor Point,5285 N Prospect Rd,Mediterranean,$,SME,3.35,772,Northstar,ai call,2026-06-28,never in CRM,,,,,https://www.sixpencealehouse.example,772 reviews · Northstar per ai call on 2026-06-28 · never contacted
5554801308,165,58,Quill Cantina,(555) 480-1308,Miradero,5998 N Calder Blvd,Spanish,$$$,SME,4.6,574,Cadence,human call,2026-07-26,open deal,26.0,1.0,Luis Williams,Owner,https://www.quillcantina.example,574 reviews · Cadence per human call on 2026-07-26 · a rep is working it now · Luis Williams (Owner) on file · rated 4.6
5552643164,166,58,Quarry Smokehouse,(555) 264-3164,Rivera District,5581 N Mallow Blvd,Steakhouse,$$$$,large,3.65,503,Meridian Cloud,ai call,2026-07-07,open deal,79.0,2.0,,,https://www.quarrysmokehouse.example,503 reviews · large operator · Meridian Cloud per ai call on 2026-07-07 · deal idle 79 days
5553566368,167,58,Marigold Supper Club,(555) 356-6368,Windrow,3174 E Quinton St,Korean,$,SME,4.55,116,Cadence,human call,2026-07-10,never in CRM,,,,,https://www.marigoldsupperclub.example,116 reviews · Cadence per human call on 2026-07-10 · never contacted · rated 4.55
5551156880,168,58,GALLOW DINING ROOM,(555) 115-6880,Old Mill,"794 N Wexley Rd, Verano Bay",Polish,$,SME,4.7,112,Cadence,human call,2026-06-18,never in CRM,,,,,https://www.gallowdiningroom.example,112 reviews · Cadence per human call on 2026-06-18 · never contacted · rated 4.7
5555394313,169,58,Pike Wine Bar,(555) 539-4313,Marisol,3235 E Tarrow Blvd,Korean,$$$$,SME,3.3,93,Northstar,ai call,2026-07-29,never in CRM,,,Sofia Nguyen,General Manager,,93 reviews · Northstar per ai call on 2026-07-29 · never contacted · Sofia Nguyen (General Manager) on file
5551839548,170,58,Nettle Oyster Bar,(555) 183-9548,Kingsway,6323 N Calder Blvd,Vietnamese,$$,SME,4.7,86,Vellum,human call,2026-07-19,never in CRM,,,,,https://www.nettleoysterbar.example,86 reviews · Vellum per human call on 2026-07-19 · never contacted · rated 4.7
5555723282,171,57,Wildwood Grill,(555) 572-3282,Old Mill,7306 E Quinton Blvd,Contemporary,$,SME,4.4,1440,Cadence,crm field,2026-06-03,written off,61.0,1.0,,,https://www.wildwoodgrill.example,"1,440 reviews · Cadence per crm field on 2026-06-03 · written off under the old POS rules"
5551264801,172,57,Warbler Kitchen,(555) 126-4801,Miradero,464 N Rivermead St,Ethiopian,$$,large,4.2,1285,Cadence,crm notes,2026-02-01,open deal,183.0,1.0,,,https://www.warblerkitchen.example,"1,285 reviews · large operator · Cadence per crm notes on 2026-02-01 · deal idle 183 days"
5555003511,173,57,Dovetail Tavern,(555) 500-3511,Windrow,1185 N Quinton Blvd,Mexican,$$$,SME,4.3,1137,Vellum,ai call,2026-07-14,open deal,53.0,1.0,,,,"1,137 reviews · Vellum per ai call on 2026-07-14 · deal idle 53 days"
5556795590,174,57,Gallow Tavern,(555) 679-5590,Quarry End,533 N Fennimore Blvd,Seafood,$$$,SME,4.0,1042,Vellum,ai call,2026-06-17,open deal,132.0,1.0,,,,"1,042 reviews · Vellum per ai call on 2026-06-17 · deal idle 132 days"
5554191309,175,57,OXBOW TAQUERIA,(555) 419-1309,Lantern Hill,560 W Prospect Blvd,Vietnamese,$$,SME,3.5,426,Vellum,human call,2026-07-07,never in CRM,,,,,https://www.oxbowtaqueria.example,426 reviews · Vellum per human call on 2026-07-07 · never contacted
5559365786,176,57,Stonecutter Oyster Bar - Greenhithe,(555) 936-5786,Quarry End,7695 West Wexley Boulevard,Vietnamese,$$$,SME,3.87,383,Vellum,human call,2026-06-19,never in CRM,,,,,https://www.stonecutteroysterbar.example,383 reviews · Vellum per human call on 2026-06-19 · never contacted
5552833537,177,57,Understory Room,(555) 283-3537,Greenhithe,6370 E Fennimore Ave,Vietnamese,$$$,SME,3.65,351,Cadence,human call,2026-07-16,open deal,166.0,1.0,Elena Johnson,Owner,https://www.understoryroom.example,351 reviews · Cadence per human call on 2026-07-16 · deal idle 166 days · Elena Johnson (Owner) on file
5557899280,178,57,Amber Table,(555) 789-9280,Old Mill,2464 W Rivermead Blvd,Vietnamese,$$,SME,4.7,248,Cadence,ai call,2026-07-29,never in CRM,,,,,https://www.ambertable.example,248 reviews · Cadence per ai call on 2026-07-29 · never contacted · rated 4.7
